position_id,market_id,question,entry_timestamp,entry_price,side,size,entry_ev,entry_z,current_ev,current_z,peak_ev,regime,exit_timestamp,exit_price,exit_reason,exit_rule,pnl,pnl_pct,hold_time_days
BT_516727_2025-10-27 15:41:02.145193,516727,Will 4 Fed rate cuts happen in 2025?,2025-10-27 15:41:02.145193,0.5708336816958334,YES,628.9029026928823,0.14166736339166675,1.4166736339166675,0.14166736339166675,1.4166736339166675,0.14166736339166675,information,2025-10-27 15:41:02.145193,0.5,Stop loss (-12.4%),stop_loss,-78.03938249507546,-0.12408812578367938,0.0
BT_516729_2025-10-27 15:41:08.060995,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 15:41:08.060995,0.5699281488983334,YES,615.4059027237302,0.13985629779666686,1.3985629779666686,0.13985629779666686,1.3985629779666686,0.13985629779666686,information,2025-10-27 15:41:08.060995,0.5,Stop loss (-12.3%),stop_loss,-75.50810691095546,-0.12269642942448797,0.0
BT_516712_2025-10-27 15:42:42.682410,516712,Tether insolvent in 2025?,2025-10-27 15:42:42.682410,0.5741230526812305,YES,646.7264557430846,0.14824610536246108,1.4824610536246108,0.14824610536246108,1.4824610536246108,0.14824610536246108,information,2025-10-27 15:42:42.682410,0.5,Stop loss (-12.9%),stop_loss,-83.4966283369331,-0.12910656057976785,0.0
BT_516713_2025-10-27 15:42:45.757030,516713,USDT depeg in 2025?,2025-10-27 15:42:45.757030,0.5351360981075298,YES,303.6300475318031,0.07027219621505965,0.7027219621505965,0.07027219621505965,0.7027219621505965,0.07027219621505965,information,2025-10-27 15:42:45.757030,0.5,Z-reversion (0.70 < 0.80),z_reversion,-19.93581665710707,-0.0656582469988216,0.0
BT_516717_2025-10-27 15:42:57.214570,516717,Nuclear weapon detonation in 2025?,2025-10-27 15:42:57.214570,0.5422383374092125,YES,364.1622869620851,0.08447667481842491,0.8447667481842491,0.08447667481842491,0.8447667481842491,0.08447667481842491,information,2025-10-27 15:42:57.214570,0.5,Stop loss (-7.8%),stop_loss,-28.366879446236794,-0.07789625796476345,0.0
BT_516720_2025-10-27 15:43:03.503013,516720,Putin out as President of Russia in 2025?,2025-10-27 15:43:03.503013,0.5594390101222183,YES,510.7736041662975,0.11887802024443661,1.188780202444366,0.11887802024443661,1.188780202444366,0.11887802024443661,information,2025-10-27 15:43:03.503013,0.5,Stop loss (-10.6%),stop_loss,-54.268431194259925,-0.10624752483605482,0.0
BT_516721_2025-10-27 15:43:06.422961,516721,Netanyahu out by 2025?,2025-10-27 15:43:06.422961,0.5572597211780498,YES,488.9390587570448,0.11451944235609957,1.1451944235609957,0.11451944235609957,1.1451944235609957,0.11451944235609957,information,2025-10-27 15:43:06.422961,0.5,Stop loss (-10.3%),stop_loss,-50.239615593069814,-0.10275230561613614,0.0
BT_516724_2025-10-27 15:43:09.334407,516724,Will 1 Fed rate cut happen in 2025?,2025-10-27 15:43:09.334407,0.5361993078802063,YES,307.28617570328873,0.07239861576041262,0.7239861576041262,0.07239861576041262,0.7239861576041262,0.07239861576041262,information,2025-10-27 15:43:09.334407,0.5,Z-reversion (0.72 < 0.80),z_reversion,-20.745172024913657,-0.06751091869796612,0.0
BT_516726_2025-10-27 15:43:16.225091,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-27 15:43:16.225091,0.5387900776137109,YES,328.47381541383544,0.07758015522742179,0.7758015522742179,0.07758015522742179,0.7758015522742179,0.07758015522742179,information,2025-10-27 15:43:16.225091,0.5,Z-reversion (0.78 < 0.80),z_reversion,-23.648402825839607,-0.07199478837010376,0.0
BT_516729_2025-10-27 15:43:26.031029,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 15:43:26.031029,0.5733646456578393,YES,619.5158001544113,0.14672929131567858,1.4672929131567858,0.14672929131567858,1.4672929131567858,0.14672929131567858,information,2025-10-27 15:43:26.031029,0.5,Stop loss (-12.8%),stop_loss,-79.26989831334004,-0.12795460308450954,0.0
BT_516706_2025-10-27 15:44:51.481968,516706,Fed rate hike in 2025?,2025-10-27 15:44:51.481968,0.540480309894168,YES,338.62051316024144,0.08096061978833591,0.8096061978833591,0.08096061978833591,0.8096061978833591,0.08096061978833591,information,2025-10-27 15:44:51.481968,0.5,Stop loss (-7.5%),stop_loss,-25.36163308508468,-0.07489691882039967,0.0
BT_516725_2025-10-27 15:45:32.045249,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-27 15:45:32.045249,0.5957286629524676,YES,798.348864801134,0.19145732590493525,1.9145732590493525,0.19145732590493525,1.9145732590493525,0.19145732590493525,information,2025-10-27 15:45:32.045249,0.5,Stop loss (-16.1%),stop_loss,-128.28805150698406,-0.16069171907564517,0.0
BT_516726_2025-10-27 15:45:35.757244,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-27 15:45:35.757244,0.559565513639602,YES,489.1173029248984,0.1191310272792041,1.191310272792041,0.1191310272792041,1.191310272792041,0.1191310272792041,information,2025-10-27 15:45:35.757244,0.5,Stop loss (-10.6%),stop_loss,-52.06633123123989,-0.10644957951780828,0.0
BT_516729_2025-10-27 15:45:44.924956,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 15:45:44.924956,0.532293351123602,YES,263.49279322496756,0.06458670224720398,0.6458670224720398,0.06458670224720398,0.6458670224720398,0.06458670224720398,information,2025-10-27 15:45:44.924956,0.5,Z-reversion (0.65 < 0.80),z_reversion,-15.985668940239444,-0.06066833458549675,0.0
BT_516730_2025-10-27 15:45:48.920700,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-27 15:45:48.920700,0.5288033633925594,YES,234.55631661402322,0.0576067267851188,0.576067267851188,0.0576067267851188,0.576067267851188,0.0576067267851188,information,2025-10-27 15:45:48.920700,0.5,Z-reversion (0.58 < 0.80),z_reversion,-12.776036029934582,-0.05446894892606253,0.0
BT_516706_2025-10-27 15:47:11.281418,516706,Fed rate hike in 2025?,2025-10-27 15:47:11.281418,0.5781504543780652,YES,635.4092633559586,0.15630090875613045,1.5630090875613045,0.15630090875613045,1.5630090875613045,0.15630090875613045,information,2025-10-27 15:47:11.281418,0.5,Stop loss (-13.5%),stop_loss,-85.89031154652996,-0.13517321276195166,0.0
BT_516710_2025-10-27 15:47:14.436512,516710,US recession in 2025?,2025-10-27 15:47:14.436512,0.5304221352677639,YES,244.7369267319924,0.06084427053552788,0.6084427053552788,0.06084427053552788,0.6084427053552788,0.06084427053552788,information,2025-10-27 15:47:14.436512,0.5,Z-reversion (0.61 < 0.80),z_reversion,-14.036782017588616,-0.05735457335770207,0.0
BT_516711_2025-10-27 15:47:17.401543,516711,Fed emergency rate cut in 2025?,2025-10-27 15:47:17.401543,0.5702927659110049,YES,564.4974722586285,0.14058553182200972,1.4058553182200972,0.14058553182200972,1.4058553182200972,0.14058553182200972,information,2025-10-27 15:47:17.401543,0.5,Stop loss (-12.3%),stop_loss,-69.57845346581492,-0.12325733397427342,0.0
BT_516716_2025-10-27 15:47:31.886770,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 15:47:31.886770,0.534776784698011,YES,276.86090240362904,0.06955356939602209,0.6955356939602209,0.06955356939602209,0.6955356939602209,0.06955356939602209,information,2025-10-27 15:47:31.886770,0.5,Z-reversion (0.70 < 0.80),z_reversion,-18.004394113003958,-0.06503046821235803,0.0
BT_516719_2025-10-27 15:47:37.770548,516719,Russia x Ukraine ceasefire in 2025?,2025-10-27 15:47:37.770548,0.5936265350164532,YES,743.683015939972,0.18725307003290648,1.8725307003290648,0.18725307003290648,1.8725307003290648,0.18725307003290648,information,2025-10-27 15:47:37.770548,0.5,Stop loss (-15.8%),stop_loss,-117.29338199330238,-0.15771959219083465,0.0
BT_516721_2025-10-27 15:47:44.046220,516721,Netanyahu out by 2025?,2025-10-27 15:47:44.046220,0.5301549303852705,YES,235.9860372072012,0.06030986077054101,0.6030986077054101,0.06030986077054101,0.6030986077054101,0.06030986077054101,information,2025-10-27 15:47:44.046220,0.5,Z-reversion (0.60 < 0.80),z_reversion,-13.422760246155995,-0.05687946797619429,0.0
BT_516725_2025-10-27 15:47:50.005712,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-27 15:47:50.005712,0.5628976904994967,YES,491.3796159014715,0.12579538099899334,1.2579538099899334,0.12579538099899334,1.2579538099899334,0.12579538099899334,information,2025-10-27 15:47:50.005712,0.5,Stop loss (-11.2%),stop_loss,-54.90632404497304,-0.11173911629248888,0.0
BT_516716_2025-10-27 15:49:50.681025,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 15:49:50.681025,0.5386001744832722,YES,299.4391971071348,0.07720034896654449,0.7720034896654449,0.07720034896654449,0.7720034896654449,0.07720034896654449,information,2025-10-27 15:49:50.681025,0.5,Z-reversion (0.77 < 0.80),z_reversion,-21.46008449877569,-0.07166758629498193,0.0
BT_516724_2025-10-27 15:50:06.361543,516724,Will 1 Fed rate cut happen in 2025?,2025-10-27 15:50:06.361543,0.5568445566356544,YES,439.7493197455235,0.1136891132713087,1.136891132713087,0.1136891132713087,1.136891132713087,0.1136891132713087,information,2025-10-27 15:50:06.361543,0.5,Stop loss (-10.2%),stop_loss,-44.89108282353338,-0.10208334796176875,0.0
BT_516726_2025-10-27 15:50:12.913533,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-27 15:50:12.913533,0.5536071242682443,YES,412.2980707997774,0.10721424853648864,1.0721424853648864,0.10721424853648864,1.0721424853648864,0.10721424853648864,information,2025-10-27 15:50:12.913533,0.5,Stop loss (-9.7%),stop_loss,-39.92382494379123,-0.09683243209541786,0.0
BT_516729_2025-10-27 15:50:21.733888,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 15:50:21.733888,0.5361207621921662,YES,276.3665289351247,0.0722415243843324,0.722415243843324,0.0722415243843324,0.722415243843324,0.0722415243843324,information,2025-10-27 15:50:21.733888,0.5,Z-reversion (0.72 < 0.80),z_reversion,-18.62000200984927,-0.0673743020965473,0.0
BT_516712_2025-10-27 15:51:56.884343,516712,Tether insolvent in 2025?,2025-10-27 15:51:56.884343,0.5388055345628386,YES,296.1856520946661,0.07761106912567728,0.7761106912567728,0.07761106912567728,0.7761106912567728,0.07761106912567728,information,2025-10-27 15:51:56.884343,0.5,Z-reversion (0.78 < 0.80),z_reversion,-21.331708421855513,-0.07202141045994194,0.0
BT_516716_2025-10-27 15:52:08.243716,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 15:52:08.243716,0.5299514333842005,YES,227.96725982912156,0.05990286676840095,0.5990286676840095,0.05990286676840095,0.5990286676840095,0.05990286676840095,information,2025-10-27 15:52:08.243716,0.5,Z-reversion (0.60 < 0.80),z_reversion,-12.884097987901052,-0.05651731743215514,0.0
BT_516719_2025-10-27 15:52:14.126855,516719,Russia x Ukraine ceasefire in 2025?,2025-10-27 15:52:14.126855,0.5534547656778077,YES,406.16782027714726,0.10690953135561543,1.0690953135561543,0.10690953135561543,1.0690953135561543,0.10690953135561543,information,2025-10-27 15:52:14.126855,0.5,Stop loss (-9.7%),stop_loss,-39.229232459839686,-0.09658380231371297,0.0
BT_516724_2025-10-27 15:52:23.123522,516724,Will 1 Fed rate cut happen in 2025?,2025-10-27 15:52:23.123522,0.540826291146105,YES,308.6107136507283,0.08165258229221006,0.8165258229221006,0.08165258229221006,0.8165258229221006,0.08165258229221006,information,2025-10-27 15:52:23.123522,0.5,Stop loss (-7.5%),stop_loss,-23.29663156650816,-0.07548873236097123,0.0
BT_516725_2025-10-27 15:52:26.169353,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-27 15:52:26.169353,0.5438216805641198,YES,330.2323153368409,0.08764336112823967,0.8764336112823967,0.08764336112823967,0.8764336112823967,0.08764336112823967,information,2025-10-27 15:52:26.169353,0.5,Stop loss (-8.1%),stop_loss,-26.610441532285463,-0.0805809737461414,0.0
BT_516728_2025-10-27 15:52:35.123523,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-27 15:52:35.123523,0.6030217773636346,YES,773.6121588206996,0.2060435547272692,2.060435547272692,0.2060435547272692,2.060435547272692,0.2060435547272692,information,2025-10-27 15:52:35.123523,0.5,Stop loss (-17.1%),stop_loss,-132.16587291468042,-0.17084254869540197,0.0
BT_516729_2025-10-27 15:52:38.057601,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 15:52:38.057601,0.5287842899225723,YES,212.34297637351668,0.05756857984514463,0.5756857984514463,0.05756857984514463,0.5756857984514463,0.05756857984514463,information,2025-10-27 15:52:38.057601,0.5,Z-reversion (0.58 < 0.80),z_reversion,-11.558856629141163,-0.054434843226501835,0.0
BT_516711_2025-10-27 15:54:08.166777,516711,Fed emergency rate cut in 2025?,2025-10-27 15:54:08.166777,0.5623014016515984,YES,458.88005499860776,0.12460280330319673,1.2460280330319673,0.12460280330319673,1.2460280330319673,0.12460280330319673,information,2025-10-27 15:54:08.166777,0.5,Stop loss (-11.1%),stop_loss,-50.84260955495441,-0.11079716584131917,0.0
BT_516721_2025-10-27 15:54:34.144841,516721,Netanyahu out by 2025?,2025-10-27 15:54:34.144841,0.5374005786260239,YES,273.5718672429175,0.07480115725204772,0.7480115725204772,0.07480115725204772,0.7480115725204772,0.07480115725204772,information,2025-10-27 15:54:34.144841,0.5,Z-reversion (0.75 < 0.80),z_reversion,-19.039328459315172,-0.06959534491318599,0.0
BT_516716_2025-10-27 15:56:36.301171,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 15:56:36.301171,0.5593614962031497,YES,433.0779283798131,0.11872299240629935,1.1872299240629935,0.11872299240629935,1.1872299240629935,0.11872299240629935,information,2025-10-27 15:56:36.301171,0.5,Stop loss (-10.6%),stop_loss,-45.95982021588679,-0.10612367244811338,0.0
BT_516717_2025-10-27 15:56:39.312325,516717,Nuclear weapon detonation in 2025?,2025-10-27 15:56:39.312325,0.5468074433462381,YES,339.3372770811202,0.0936148866924762,0.936148866924762,0.0936148866924762,0.936148866924762,0.0936148866924762,information,2025-10-27 15:56:39.312325,0.5,Stop loss (-8.6%),stop_loss,-29.047721580087938,-0.08560132806495038,0.0
BT_516724_2025-10-27 15:56:51.199522,516724,Will 1 Fed rate cut happen in 2025?,2025-10-27 15:56:51.199522,0.5374979703655327,YES,270.7576862598762,0.07499594073106541,0.7499594073106541,0.07499594073106541,0.7499594073106541,0.07499594073106541,information,2025-10-27 15:56:51.199522,0.5,Z-reversion (0.75 < 0.80),z_reversion,-18.889120062552887,-0.06976392922941033,0.0
BT_516730_2025-10-27 15:57:08.728726,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-27 15:57:08.728726,0.5355757231826669,YES,256.20592227305565,0.07115144636533377,0.7115144636533377,0.07115144636533377,0.7115144636533377,0.07115144636533377,information,2025-10-27 15:57:08.728726,0.5,Z-reversion (0.71 < 0.80),z_reversion,-17.01852898481243,-0.06642519748889589,0.0
BT_516711_2025-10-27 15:58:36.807762,516711,Fed emergency rate cut in 2025?,2025-10-27 15:58:36.807762,0.5415406026932983,YES,298.45627476860005,0.08308120538659658,0.8308120538659658,0.08308120538659658,0.8308120538659658,0.08308120538659658,information,2025-10-27 15:58:36.807762,0.5,Stop loss (-7.7%),stop_loss,-22.89404242234801,-0.07670819599989406,0.0
BT_516717_2025-10-27 15:58:55.738753,516717,Nuclear weapon detonation in 2025?,2025-10-27 15:58:55.738753,0.5408028524053595,YES,292.2216268036153,0.08160570481071905,0.8160570481071905,0.08160570481071905,0.8160570481071905,0.08160570481071905,information,2025-10-27 15:58:55.738753,0.5,Stop loss (-7.5%),stop_loss,-22.047731174288835,-0.07544866345263965,0.0
BT_516726_2025-10-27 15:59:14.565211,516726,Will 3 Fed rate cuts happen in 2025?,2025-10-27 15:59:14.565211,0.6310191382865429,YES,935.4434142069858,0.26203827657308576,2.6203827657308576,0.26203827657308576,2.6203827657308576,0.26203827657308576,information,2025-10-27 15:59:14.565211,0.5,Stop loss (-20.8%),stop_loss,-194.22705684968705,-0.20763100568123768,0.0
BT_516728_2025-10-27 15:59:20.700563,516728,Will 5 Fed rate cuts happen in 2025?,2025-10-27 15:59:20.700563,0.5621335112901237,YES,431.54950134345603,0.12426702258024735,1.2426702258024735,0.12426702258024735,1.2426702258024735,0.12426702258024735,information,2025-10-27 15:59:20.700563,0.5,Stop loss (-11.1%),stop_loss,-47.699852927166994,-0.11053159088047296,0.0
BT_516713_2025-10-27 16:01:05.623479,516713,USDT depeg in 2025?,2025-10-27 16:01:05.623479,0.5647318609051777,YES,446.50868847722046,0.12946372181035537,1.2946372181035537,0.12946372181035537,1.2946372181035537,0.12946372181035537,information,2025-10-27 16:01:05.623479,0.5,Stop loss (-11.5%),stop_loss,-51.18064043550363,-0.11462406389011334,0.0
BT_516716_2025-10-27 16:01:16.398929,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 16:01:16.398929,0.548762162466489,YES,333.8569134471097,0.09752432493297802,0.9752432493297802,0.09752432493297802,0.9752432493297802,0.09752432493297802,information,2025-10-27 16:01:16.398929,0.5,Stop loss (-8.9%),stop_loss,-29.666012286447792,-0.08885846328639092,0.0
BT_516720_2025-10-27 16:01:25.747227,516720,Putin out as President of Russia in 2025?,2025-10-27 16:01:25.747227,0.6250148078873983,YES,852.2225432556604,0.25002961577479654,2.5002961577479654,0.25002961577479654,2.5002961577479654,0.25002961577479654,information,2025-10-27 16:01:25.747227,0.5,Stop loss (-20.0%),stop_loss,-170.46066137621898,-0.20001895364680825,0.0
BT_516724_2025-10-27 16:01:31.582314,516724,Will 1 Fed rate cut happen in 2025?,2025-10-27 16:01:31.582314,0.5901256995527048,YES,599.0215548462681,0.18025139910540955,1.8025139910540955,0.18025139910540955,1.8025139910540955,0.18025139910540955,information,2025-10-27 16:01:31.582314,0.5,Stop loss (-15.3%),stop_loss,-91.4843002407611,-0.15272288534632025,0.0
BT_516729_2025-10-27 16:01:46.886431,516729,Will 8+ Fed rate cuts happen in 2025?,2025-10-27 16:01:46.886431,0.5277433387878778,YES,181.85835770475572,0.05548667757575565,0.5548667757575565,0.05548667757575565,0.5548667757575565,0.05548667757575565,information,2025-10-27 16:01:46.886431,0.5,Z-reversion (0.55 < 0.80),z_reversion,-9.560249572828905,-0.05256975644941117,0.0
BT_516730_2025-10-27 16:01:49.899128,516730,Will 7 Fed rate cuts happen in 2025?,2025-10-27 16:01:49.899128,0.5572151204416054,YES,374.49971565780794,0.11443024088321074,1.1443024088321074,0.11443024088321074,1.1443024088321074,0.11443024088321074,information,2025-10-27 16:01:49.899128,0.5,Stop loss (-10.3%),stop_loss,-38.453813528475386,-0.10268048791687691,0.0
BT_516706_2025-10-27 16:03:11.664719,516706,Fed rate hike in 2025?,2025-10-27 16:03:11.664719,0.553768093716697,YES,349.86972574974277,0.10753618743339399,1.07536187433394,0.10753618743339399,1.07536187433394,0.10753618743339399,information,2025-10-27 16:03:11.664719,0.5,Stop loss (-9.7%),stop_loss,-33.97058880097057,-0.09709496507071116,0.0
BT_516711_2025-10-27 16:03:17.584731,516711,Fed emergency rate cut in 2025?,2025-10-27 16:03:17.584731,0.5435921444925578,YES,282.17383329537955,0.08718428898511554,0.8718428898511554,0.08718428898511554,0.8718428898511554,0.08718428898511554,information,2025-10-27 16:03:17.584731,0.5,Stop loss (-8.0%),stop_loss,-22.628293358642345,-0.08019274180875251,0.0
BT_516712_2025-10-27 16:03:20.599270,516712,Tether insolvent in 2025?,2025-10-27 16:03:20.599270,0.5578321686532143,YES,373.0414811912111,0.11566433730642856,1.1566433730642856,0.11566433730642856,1.1566433730642856,0.11566433730642856,information,2025-10-27 16:03:20.599270,0.5,Stop loss (-10.4%),stop_loss,-38.67435237193482,-0.10367306136689765,0.0
BT_516713_2025-10-27 16:03:23.573756,516713,USDT depeg in 2025?,2025-10-27 16:03:23.573756,0.5303719123594665,YES,194.73682135987355,0.060743824718932915,0.6074382471893292,0.060743824718932915,0.6074382471893292,0.060743824718932915,information,2025-10-27 16:03:23.573756,0.5,Z-reversion (0.61 < 0.80),z_reversion,-11.151664584180518,-0.05726531072196278,0.0
BT_516716_2025-10-27 16:03:32.684445,516716,Khamenei out as Supreme Leader of Iran in 2025?,2025-10-27 16:03:32.684445,0.5456390928251017,YES,292.11706923039895,0.0912781856502034,0.912781856502034,0.0912781856502034,0.912781856502034,0.0912781856502034,information,2025-10-27 16:03:32.684445,0.5,Stop loss (-8.4%),stop_loss,-24.43365626420804,-0.0836433705451724,0.0
BT_516717_2025-10-27 16:03:35.880978,516717,Nuclear weapon detonation in 2025?,2025-10-27 16:03:35.880978,0.5265874513013613,YES,169.52571603539468,0.05317490260272262,0.5317490260272262,0.05317490260272262,0.5317490260272262,0.05317490260272262,information,2025-10-27 16:03:35.880978,0.5,Z-reversion (0.53 < 0.80),z_reversion,-8.55936978422222,-0.05049009663191831,0.0
BT_516719_2025-10-27 16:03:38.934249,516719,Russia x Ukraine ceasefire in 2025?,2025-10-27 16:03:38.934249,0.5389641983349684,YES,248.10826708794812,0.0779283966699369,0.779283966699369,0.0779283966699369,0.779283966699369,0.0779283966699369,information,2025-10-27 16:03:38.934249,0.5,Z-reversion (0.78 < 0.80),z_reversion,-17.936886637787104,-0.07229459480859995,0.0
BT_516725_2025-10-27 16:03:50.814237,516725,Will 2 Fed rate cuts happen in 2025?,2025-10-27 16:03:50.814237,0.5352492868704487,YES,223.82094985107275,0.07049857374089741,0.7049857374089741,0.07049857374089741,0.7049857374089741,0.07049857374089741,information,2025-10-27 16:03:50.814237,0.5,Z-reversion (0.70 < 0.80),z_reversion,-14.739914769520004,-0.06585583154449005,0.0
